index,id,longitude,latitude,voronoi_pop,nbHF,sampling,provnames,access,pet,pop,urban,W_access,voronoi_adj_pop,total_cases,adj_cases
1130,390,92.02083333,40.14583333,1368634.25,1,0,Xinjiang,1.24440665525126,2.63354378285692,-1.9746782966754899,-0.482501700463786,0.492298983265052,1368634.25,0.0,0.0
1131,390,92.02083333,40.77083333,1368634.25,1,0,Xinjiang,1.4939642147014298,2.3290583109632403,-1.9746782966754899,-0.482501700463786,0.501688111346443,1368634.25,0.0,0.0
1132,390,92.02083333,41.39583333,1368634.25,1,0,Xinjiang,1.52204298394607,2.50673575401107,-1.9746782966754899,-0.482501700463786,0.5323126122039651,1368634.25,0.0,0.0
1138,390,92.64583333,37.64583333,1368634.25,1,0,Qinghai,0.9732336531142131,1.19494596844068,-1.9746782966754899,-0.482501700463786,0.465702500580453,1368634.25,0.0,0.0
1140,390,92.64583333,38.89583333,1368634.25,1,0,Qinghai,0.35369138919520604,0.810006154485223,-1.9746782966754899,-0.482501700463786,0.49574707171793697,1368634.25,0.0,0.0
1141,390,92.64583333,39.52083333,1368634.25,1,0,Xinjiang,0.336721243348259,1.6969556985199898,-1.9746782966754899,-0.482501700463786,0.476713471247152,1368634.25,0.0,0.0
1142,390,92.64583333,40.14583333,1368634.25,1,0,Xinjiang,1.06587563505166,2.7469999184922402,-1.9746782966754899,-0.482501700463786,0.44842800557158796,1368634.25,0.0,0.0
1144,390,92.64583333,41.39583333,1368634.25,1,0,Xinjiang,1.43183693597148,2.43548212996807,-1.9746782966754899,-0.482501700463786,0.487633540212475,1368634.25,0.0,0.0
1151,390,93.27083333,38.27083333,1368634.25,1,0,Qinghai,0.6414175396112659,1.17886043866032,-1.9746782966754899,-0.482501700463786,0.421937615481774,1368634.25,0.0,0.0
1155,390,93.27083333,40.77083333,1368634.25,1,0,Xinjiang,0.941229709934745,2.3035717330290297,-1.9746782966754899,-0.482501700463786,0.42242137611466496,1368634.25,0.0,0.0
1185,391,124.1707,42.64676,2388956.75,1,1,Liaoning,-2.01536606185799,-0.14228282737985598,0.906390769238397,1.3959468857578001,-0.385552887896932,2388956.75,18.0,0.7534669683743751
1187,392,118.8826,43.226259999999996,561333.8125,1,1,Inner Mongol,-1.3786172324359598,0.4774225536895251,-0.0713728376667859,-0.482501700463786,-0.387838904079101,561333.8125,8.0,1.4251769307055595
1200,393,78.27083333,35.14583333,8842163.0,1,0,Xinjiang,1.6619762975654098,-1.60526244752155,-0.773662577821894,-0.482501700463786,2.39188764549894,8842163.0,0.0,0.0
1267,393,82.0969,43.467929999999996,8842163.0,1,1,Xinjiang,-0.8923615093666,0.783755512817014,0.6094069557849799,1.22128786690955,1.06508154374344,8842163.0,18.0,0.20357009930714917
1280,394,124.4702,43.57227,543150.5625,1,1,Jilin,-1.13924196007232,-0.07741754826507001,0.787220951713886,1.04774073061688,-0.29256215996391804,543150.5625,20.0,3.682220249933001
1281,395,126.8481,43.58859,1374265.875,1,1,Jilin,-0.455639766495461,-0.535783987640815,0.167489073095076,-0.482501700463786,-0.17288591742957599,1374265.875,8.0,0.5821289857757692
1287,396,126.16799999999999,43.70033,441667.6875,1,1,Jilin,-0.981288146729562,-0.34880815283065697,0.27145679519469196,0.648037218027031,-0.21359095505424802,441667.6875,4.0,0.9056582840917018
1292,397,87.78531,43.73043,3357970.0,1,1,Xinjiang,-1.30308071817376,0.562839330863496,0.0205383585144055,-0.482501700463786,0.706893512005212,3357970.0,42.0,1.2507556648808655
1302,398,118.0971,43.76347,527193.5625,1,1,Inner Mongol,0.091497098605414,0.263723733453267,0.218282226558875,0.658085614230828,-0.33409299147295,527193.5625,6.0,1.1381019092015183
1312,399,124.6729,43.78353,774824.125,1,1,Jilin,-0.957260637473968,-0.12243900287559599,0.586343125484495,0.699550670648917,-0.272677731367127,774824.125,16.0,2.064984747345083
1319,400,121.5555,43.84315,2354287.0,1,1,Inner Mongol,-0.9306731562690991,0.810006154485223,0.5830885985431821,0.8654461425253008,-0.28339421093836104,2354287.0,10.0,0.4247570495865627
1326,401,115.5438,44.24353,43701.8515625,1,1,Inner Mongol,0.281672512442076,0.19229808379408103,-0.475912852104271,-0.482501700463786,-0.363892544903493,43701.8515625,10.0,22.882325673772762
1331,402,86.03285,44.30077,1031108.5625,1,1,Xinjiang,-1.7056415551353201,0.9249672840989279,2.7607301052992006,3.0991482304987596,0.7385971746983621,1031108.5625,2.0,0.19396599666972505
1337,403,125.76899999999999,44.38803,2779147.5,1,1,Jilin,-0.340219532017525,-0.171218799350159,0.831430007499161,1.49242137445377,-0.226280083874852,2779147.5,52.0,1.8710773717479912
1345,404,85.01233,44.53911,837882.6875,1,1,Xinjiang,-0.0802812292100811,1.0003552603105,0.17923113798402,-0.482501700463786,0.7804236708064229,837882.6875,2.0,0.23869689991655307
1352,405,129.8858,44.6065,2684199.5,1,1,Heilongjiang,-0.9328565187951892,-0.622493304711624,0.267962503550331,-0.482501700463786,0.0225610116843629,2684199.5,2.0,0.07451010999741263
1359,406,124.4795,44.80382,2333798.0,1,1,Jilin,-0.44860974910034096,0.0279465223569636,0.280490076862048,0.579863587602572,-0.15210221233823099,2333798.0,4.0,0.1713944394502009
1361,407,132.2899,45.63347,753954.3125,1,1,Heilongjiang,-1.24603140293828,-0.710180931532804,0.219855687365782,0.5555696937946,0.21346494074911698,753954.3125,2.0,0.2652680629106422
1369,408,127.9588,45.646570000000004,4442891.0,1,1,Heilongjiang,-0.683054054263816,-0.493026656179395,0.444249103058458,-0.482501700463786,-0.0500523625411115,4442891.0,32.0,0.7202517459915176
1385,409,130.9703,45.91117,6030093.0,1,1,Heilongjiang,-1.5076559266913199,-0.7121316515283119,0.38409216885008396,-0.482501700463786,0.17005262437698498,6030093.0,4.0,0.06633396864691805
1391,410,122.0687,46.1087,1431783.125,1,1,Inner Mongol,-1.96051790519315,0.189087303661622,2.32687514089073,2.15827041543378,-0.107670182783625,1431783.125,8.0,0.5587438390852665
1398,411,124.699,46.35607,3418454.5,1,1,Heilongjiang,-2.00043200518421,-0.0128630250065639,0.8445304336374492,1.16313477244199,-0.0598938129225901,3418454.5,16.0,0.46804776837018014
1403,412,132.5464,46.682809999999996,728542.125,1,1,Heilongjiang,0.262141498137684,-0.8812259067044051,0.10860800036330599,-0.482501700463786,0.30613589191162,728542.125,20.0,2.745208453114499
1415,413,126.6487,46.90084,10478760.0,1,1,Heilongjiang,-1.01742003251563,-0.471111558410075,0.908682063523464,1.0949453202427502,-0.0110904532340625,10478760.0,16.0,0.15268982207818482
1423,414,132.2524,47.2681,1214095.875,1,1,Heilongjiang,-0.848070589635874,-0.816503403634399,0.34012477875988295,0.881741468749958,0.277401378520154,1214095.875,10.0,0.8236581810312139
1435,415,124.5514,47.708940000000005,4031030.5,1,1,Heilongjiang,-1.94616039810236,-0.36049414326374396,0.28847375999533603,-0.482501700463786,0.0441288737293451,4031030.5,12.0,0.29769062774394783
1441,416,127.6804,48.03987,1766334.25,1,1,Heilongjiang,-0.356174617588123,-1.0101640065144102,0.0244528863086705,-0.482501700463786,0.109317608929452,1766334.25,442.0,25.023576370100958
1458,417,117.4943,49.53241,203937.40625,1,1,Inner Mongol,-1.0734921406962,-0.47347341779064,0.49505795222552396,0.42427693069663597,0.22087293669682398,203937.40625,6.0,2.942079194949063
1483,418,121.2179,49.71785,1018527.5,1,1,Inner Mongol,-0.864145132253107,-1.41843866018871,-0.0489982202825026,0.390074972033105,0.261874446220627,1018527.5,10.0,0.981809524043288
1499,419,109.6483,18.59464,222956.515625,1,1,Hainan,-0.627178242385068,1.20242403776047,0.938092148923513,0.63725970475431,2.67078289805235,222956.515625,6.0,2.6911077181039436
1500,420,108.9977,19.21995,207961.59375,1,1,Hainan,-0.8217617564872051,1.26834150635483,1.0479663867439801,0.8654461425253008,2.5917976673057,207961.59375,8.0,3.8468641520497098
1501,421,108.860978,19.361245,168298.796875,1,1,Hainan,-0.329496080741032,1.20002075214138,0.7325370975920992,0.390074972033105,2.5949585859512596,168298.796875,2.0,1.1883626247699521
1502,422,109.209979,19.6964266,210655.890625,1,1,Hainan,-0.970694367555875,1.1798299709348001,1.63713040540874,1.9558870732497,2.55563130245162,210655.890625,2.0,0.9494156532087246
1503,423,114.225,22.315,562413.875,2,1,Hong Kong,-2.44588325771267,0.434608816129097,4.63050000493246,2.47991903906254,-1.0124762042712199,281206.9375,2.0,0.7112200067965962
1504,423,114.234404,22.307989000000003,562413.875,2,1,Hong Kong,-2.44588325771267,0.434608816129097,4.63050000493246,2.47991903906254,-1.0124762042712199,281206.9375,2.0,0.7112200067965962
1505,424,114.18611999999999,22.319751,634025.6875,2,1,Hong Kong,-2.60385591268183,0.48379365598394203,4.2854229107789505,2.8170640818626804,-1.0130323645564598,317012.84375,2.0,0.6308892650347072
1506,424,114.187767,22.319557999999997,634025.6875,2,1,Hong Kong,-2.60385591268183,0.48379365598394203,4.2854229107789505,2.8170640818626804,-1.0130323645564598,317012.84375,2.0,0.6308892650347072
1507,425,114.133808,22.3650193,1012367.5625,1,1,Hong Kong,-2.99131111283196,0.420559798093167,3.9128956647019,2.39104127171673,-1.01380999043179,1012367.5625,2.0,0.19755670510235257
1508,426,114.12200000000001,22.406999999999996,2354733.5,1,1,Hong Kong,-2.86928990635148,0.26131509646488604,2.7956260607093797,1.2720181036453602,-1.01506157775132,2354733.5,2.0,0.08493530159570074
1509,427,109.9982,23.30914,4319401.5,1,1,Guangxi,-0.8564818031121991,0.619892385323672,2.00636486077217,1.80783168204328,-0.8622893141511669,4319401.5,16.0,0.37042168920856283
1511,428,103.1373,23.30956,1021638.5,1,1,Yunnan,-1.82322282713643,-0.24468893470626,1.93784655107346,0.9835048572616399,-0.22650006358395497,1021638.5,4.0,0.3915279230373562
1512,429,104.7145,23.69131,2561989.75,1,1,Yunnan,-1.2861089901146299,-0.0164133034575082,0.6274467590391379,0.5503267017437429,-0.41470291052378794,2561989.75,2.0,0.07806432480848138
1515,430,109.4156,23.857110000000002,4239393.5,1,1,Guangxi,-1.95989468940873,0.521741728819081,0.945750946400211,0.997840044921209,-0.97121146530436,4239393.5,22.0,0.5189421552870711
1516,431,102.4916,24.366789999999998,2757180.5,1,1,Yunnan,-0.562671293109308,0.102276330993078,2.15694091215373,1.9425572309776002,-0.216513575551378,2757180.5,2.0,0.07253786975499064
1518,432,118.0154,24.64094,972168.75,1,1,Fujian,-2.22105179259499,0.419403617957055,2.40109793909792,2.39032574216248,-0.930587571457497,972168.75,6.0,0.6171768018669598
1522,434,116.1246,25.13598,1505053.625,1,1,Fujian,-0.7348286347695021,0.26098933875683394,0.9182019626827229,1.43723049920435,-1.13977130706459,1505053.625,2.0,0.13288563057014
1523,435,98.49303,25.2764,920869.4375,1,1,Yunnan,-1.28983212259683,0.299683348458493,0.9862396231543499,1.7441019787191798,0.265364971602809,920869.4375,2.0,0.21718605467346722
1526,436,116.7403,25.294729999999998,1140923.0,1,1,Fujian,-0.937413635780545,0.14290049663951998,0.63539334965636,0.87076775411688,-1.2054250191948002,1140923.0,4.0,0.3505933353959908
1527,437,101.569,25.35525,1436206.5,1,1,Yunnan,-1.1718451512633001,0.468558809677726,1.00807476501884,0.8404889343906379,-0.121161462462411,1436206.5,2.0,0.1392557407308768
1530,438,118.6935,25.46516,761675.1875,1,1,Fujian,-0.232201500979488,0.44588479026481503,1.37054071351827,0.704788655701907,-0.9650302436815259,761675.1875,4.0,0.5251582387932258
1531,439,105.9499,25.995820000000002,2950783.5,1,1,Guizhou,-0.185283667445295,-0.399422411270438,0.7229863144306559,-0.482501700463786,-0.617005292044221,2950783.5,2.0,0.06777860863055525
1533,440,119.324,26.017120000000002,1069813.75,1,1,Fujian,-2.21137248383179,0.49739038771747096,3.1002836454289597,2.8879255375434303,-1.08839335882046,1069813.75,10.0,0.9347421455370153
1534,441,119.2797,26.09591,1741645.5,1,1,Fujian,-1.08156444570913,0.45716709066951094,3.35572205893691,2.7690460518121203,-1.08929291277782,1741645.5,2.0,0.1148339314745739
1535,442,118.7675,26.2097,500233.65625,1,1,Fujian,-0.20774325330696103,0.22536795716929997,0.7550061084336941,0.40336117726822895,-1.11937743351486,500233.65625,2.0,0.39981316231158726
1536,443,106.6603,26.3924,1113869.0,1,1,Guizhou,-2.00412377326498,-0.39903698568631796,2.08528109662786,1.80215410707024,-0.741464672969167,1113869.0,2.0,0.1795543282019699
1537,444,106.7187,26.54928,3095290.75,1,1,Guizhou,-3.07717316834424,-0.3844193097321121,3.4828501720457403,2.68297532096116,-0.7469406469279659,3095290.75,8.0,0.25845714170793166
1538,445,118.8683,26.61637,451062.875,1,1,Fujian,-0.927750176919605,0.283609760722851,0.8310102082361249,0.57069318701904,-1.1475710794301102,451062.875,16.0,3.5471773197916145
1539,446,104.8231,26.648809999999997,1929758.625,1,1,Guizhou,-1.12566542813254,-0.46411279813701706,2.17308857189269,0.7442823105442341,-0.491840710658483,1929758.625,2.0,0.10363990470569863
1540,447,117.3892,26.729779999999998,440216.46875,1,1,Fujian,-0.36930303663770103,0.270935226982087,0.460562098371114,0.42427693069663597,-1.506704835264,440216.46875,2.0,0.454321939767275
1542,448,101.7307,26.808459999999997,2777272.0,1,1,Sichuan,-0.785536608703173,0.692529543867469,0.448168253051574,-0.482501700463786,-0.00812501424371725,2777272.0,12.0,0.4320786728847589
1546,449,109.2523,26.92336,1638235.375,1,1,Guizhou,-1.07455627570153,-0.418257958039004,0.8937704436383341,0.862264909934175,-1.08422072035815,1638235.375,2.0,0.1220825792508601
1548,450,119.3016,27.09157,333076.9375,1,1,Fujian,-1.0344808192341701,-0.267429413760236,1.47318651709207,1.72846434861996,-1.12614631431793,333076.9375,12.0,3.6027712065774598
1550,451,104.6293,27.132990000000003,2122127.25,1,1,Guizhou,-0.521712949856262,-0.574166269399657,1.26908644058606,0.49699033155341604,-0.41361933524546207,2122127.25,4.0,0.18849011057183307
1551,452,105.6869,27.227520000000002,2671875.25,1,1,Guizhou,-0.640918771685744,-0.790485264733596,1.08926015626645,0.5438020836164961,-0.60034723458971,2671875.25,4.0,0.14970758833145373
1552,453,118.9601,27.32212,290408.21875,1,1,Fujian,-0.6884801493366278,-0.0674260777131643,0.39630269802807105,-0.482501700463786,-1.22091800109516,290408.21875,2.0,0.6886857433334951
1553,454,118.0561,27.4057,240524.203125,1,1,Fujian,-0.8187723096313999,0.249628522901435,1.21513007017175,0.822069548487871,-1.4716432254587701,240524.203125,2.0,0.8315171504634831
1554,455,109.2596,27.526759999999996,1161421.125,1,1,Guizhou,-1.4854800770043701,-0.42920919772628396,0.7735084135043431,-0.482501700463786,-1.1045544268549299,1161421.125,4.0,0.3444056521703099
1555,456,108.7685,27.72673,599300.375,1,1,Guizhou,-0.21672691243794798,-0.513139761864603,0.52249200308167,-0.482501700463786,-1.07488233829735,599300.375,2.0,0.33372246763569935
1558,457,106.93651399999999,27.913562699999996,3256915.5,1,1,Guizhou,-1.23934545183502,-0.6022061925808729,1.14607814983719,1.0596667780431301,-0.8009844947211658,3256915.5,6.0,0.18422338559290224
1561,458,108.7954,28.90145,871706.5,1,1,Chongqing,-0.543947649457996,-0.6729725319548621,0.762010141254805,0.44139226695598,-1.09877111702948,871706.5,2.0,0.22943502199421478
1562,459,107.6062,28.93119,1015660.4375,1,1,Guizhou,-0.13673437801885302,-0.5218985792446861,0.8429705804486801,-0.482501700463786,-0.84713108988013,1015660.4375,6.0,0.5907486181866761
1563,460,119.054565,29.091673999999998,1764754.875,1,1,Zhejiang,-1.32687910750496,0.19722731614343497,1.1385107952885,1.31041841515102,-1.54863788709962,1764754.875,54.0,3.059915049108449
1564,461,113.1163,29.37227,2594791.75,1,1,Hunan,-2.80571743661951,-0.0523552193731863,3.24058597767993,2.7094282394128197,-2.4184621115284197,2594791.75,4.0,0.1541549528974724
1565,462,113.5115,29.49117,1298955.75,1,1,Hunan,-1.4064207029981899,0.012899530824175,2.05278550813148,1.5765653566084998,-2.54864302239401,1298955.75,2.0,0.15396983307553008
1566,463,113.2994,29.52133,693841.3125,1,1,Hunan,-1.66570998713264,-0.0122834974157846,1.3909992465014398,1.12518122097042,-2.47067008340492,693841.3125,2.0,0.28825034831001073
1567,464,106.46998799999999,29.527955,1508946.25,1,1,Chongqing,-2.40468586948647,-0.432603776665057,3.5465446195557795,3.33059231356117,-0.7614976744711,1508946.25,4.0,0.2650856516592291
1568,465,105.8098,30.14745,1797897.625,1,1,Chongqing,-0.7671631153604649,-0.73043155029623,1.93790633612655,1.69015588481631,-0.665089611579658,1797897.625,16.0,0.8899283127981217
1569,466,112.19028,30.3502800000001,3194133.25,1,1,Hubei,-2.66241371978373,-0.0974751372041589,2.95253809253766,3.1356012285056605,-2.3598267391409102,3194133.25,3.0,0.0939221931333015
1570,467,121.5517,30.911109999999997,1200304.875,1,1,Shanghai,-1.33122722249257,0.0638456612947824,2.24715378690633,1.7687059209721898,-1.4104987943193603,1200304.875,4.0,0.33324866734378633
1571,468,112.2665,30.989340000000002,475264.4375,1,1,Hubei,-0.533297020630868,-0.00997455251077886,1.3839008286089798,1.25368279283421,-2.20130294983982,475264.4375,33.0,6.943502899898754
1572,469,121.2152,31.015390000000004,2162466.75,1,1,Shanghai,-2.171595658547,0.10539584123507001,2.92410316637171,3.1987958506227403,-1.4210628316646101,2162466.75,4.0,0.18497394237391165
1573,470,112.20472,31.0336100000001,796398.3125,1,1,Hubei,-1.10352702515672,-0.0191012458608955,2.60767498082646,2.36857783473708,-2.1825543342438998,796398.3125,12.0,1.5067837050445783
1574,471,121.414,31.08938,1995294.5,1,1,Shanghai,-2.8775025870313597,0.176235506016738,3.1332069055235396,3.23936378227831,-1.4264048479672802,1995294.5,6.0,0.30070748954602944
1575,472,121.7257,31.10622,2257419.5,1,1,Shanghai,-1.0918585354088002,0.0570208637905357,2.43707584493658,2.48870879830993,-1.4161215670625902,2257419.5,10.0,0.4429836811456621
1576,473,121.0784,31.12558,2130620.0,1,1,Shanghai,-0.8514619383018559,0.0435524662689427,2.3571806775586404,1.4453797498438798,-1.42886957112571,2130620.0,2.0,0.09386939013057233
1577,474,121.4345,31.16504,1501946.125,1,1,Shanghai,-2.4834484258021,0.209287161785935,3.5440928495037998,3.2026227758117,-1.4258499020071498,1501946.125,6.0,0.39948170577689657
1578,475,121.3757,31.209459999999996,2453220.25,1,1,Shanghai,-2.3028561727510497,0.223332532334163,3.8942780635237795,3.52115839399848,-1.4277435702132202,2453220.25,4.0,0.1630509938926193
1579,476,121.447,31.2701,2498345.0,1,1,Shanghai,-2.1761025481725498,0.246287761061797,4.03450482345526,3.6572994565548598,-1.42721282712155,2498345.0,4.0,0.16010599016548954
1580,477,121.4809,31.279009999999996,3954465.5,2,1,Shanghai,-2.11594337894053,0.234128700324216,4.48487481481444,3.7922463812161498,-1.4264931753363002,1977232.75,4.0,0.20230294081463096
1581,477,121.5244,31.301579999999998,3954465.5,2,1,Shanghai,-1.96039320111224,0.238534555650209,3.9329770005866496,3.358782774423,-1.4251190525778503,1977232.75,2.0,0.10115147040731548
1582,478,121.2389,31.359790000000004,3146358.5,1,1,Shanghai,-1.80778661030805,0.137117711975942,2.7406373193068396,2.50007745260462,-1.432067665329,3146358.5,6.0,0.19069664184802845
1584,480,117.0201,31.72762,1219657.875,1,1,Anhui,-0.39199735111844397,0.23866130968599397,1.17860877181657,1.3659065179549,-1.85024748092789,1219657.875,2.0,0.16398041131001592
1607,481,80.77083333,34.52083333,515896.25,1,0,Xizang,1.68897611151986,-1.57484875589479,-1.5770708892032599,-0.482501700463786,2.10816956136449,515896.25,0.0,0.0
1612,481,81.39583333,33.27083333,515896.25,1,0,Xizang,1.7666892681616797,-0.291118218213717,-1.9746782966754899,-0.482501700463786,1.88110772058128,515896.25,0.0,0.0
1613,481,81.39583333,33.89583333,515896.25,1,0,Xizang,2.00828850283584,-0.29347064058823197,-1.9746782966754899,-0.482501700463786,1.93254302168131,515896.25,0.0,0.0
1614,481,81.39583333,34.52083333,515896.25,1,0,Xizang,2.01345728839236,-1.6711283165851798,-1.9746782966754899,-0.482501700463786,1.96526814582189,515896.25,0.0,0.0
1619,481,82.02083333,33.27083333,515896.25,1,0,Xizang,1.7729375658671698,-0.0709341690347359,-1.3057025007314,-0.482501700463786,1.76098619813423,515896.25,0.0,0.0
1620,481,82.02083333,33.89583333,515896.25,1,0,Xizang,2.12080484365387,-0.19957270126673102,-1.9746782966754899,-0.482501700463786,1.81933336360194,515896.25,0.0,0.0
1621,481,82.02083333,34.52083333,515896.25,1,0,Xizang,2.01777113706796,-0.5721013819666271,-1.9746782966754899,-0.482501700463786,1.87387733864751,515896.25,0.0,0.0
1622,481,82.02083333,35.14583333,515896.25,1,0,Xizang,1.9416027071333102,-0.7206360418862091,-1.9746782966754899,-0.482501700463786,1.9029635125731599,515896.25,0.0,0.0
1624,481,82.64583333,30.77083333,515896.25,1,0,Xizang,1.7033985266266,-1.9038036768218702,-1.0348427918987602,-0.482501700463786,1.6680549064516899,515896.25,0.0,0.0
1626,481,82.64583333,32.02083333,515896.25,1,0,Xizang,1.8390318494526499,-0.37118328350532703,-1.3994575594220802,-0.482501700463786,1.58691139366341,515896.25,0.0,0.0
1628,481,82.64583333,33.27083333,515896.25,1,0,Xizang,1.86468083888872,0.251511867517122,-1.3057025007314,-0.482501700463786,1.60474193986778,515896.25,0.0,0.0
1629,481,82.64583333,33.89583333,515896.25,1,0,Xizang,2.28349922241619,-0.735899888547381,-1.45322402849807,-0.482501700463786,1.69883716767555,515896.25,0.0,0.0
1630,481,82.64583333,34.52083333,515896.25,1,0,Xizang,2.20593312779477,-0.7198967796368358,-1.6410896188533202,-0.482501700463786,1.81162881033382,515896.25,0.0,0.0
1631,481,82.64583333,35.14583333,515896.25,1,0,Xizang,1.8731842985229499,-0.6137938956011509,-1.44131508874526,-0.482501700463786,1.8188561106932,515896.25,0.0,0.0
1635,481,83.27083333,32.02083333,515896.25,1,0,Xizang,1.67322931197994,-0.34001567967414403,-1.21968644122213,-0.482501700463786,1.4783449543770701,515896.25,0.0,0.0
1637,481,83.27083333,33.27083333,515896.25,1,0,Xizang,1.9114275664228302,-0.35617366603995004,-1.2160201728823798,-0.482501700463786,1.52875784216907,515896.25,0.0,0.0
1638,481,83.27083333,33.89583333,515896.25,1,0,Xizang,2.5285488346447202,-0.15112908600066102,-1.5166031177796102,-0.482501700463786,1.5761409623149898,515896.25,0.0,0.0
1639,481,83.27083333,34.52083333,515896.25,1,0,Xizang,2.19281527226423,-0.40203795724533503,-1.48357729233856,-0.482501700463786,1.66288761641126,515896.25,0.0,0.0
1640,481,83.27083333,35.14583333,515896.25,1,0,Xizang,1.8837050777795499,-0.413526705854497,-1.47367384787783,-0.482501700463786,1.68118110428426,515896.25,0.0,0.0
1647,481,83.89583333,33.27083333,515896.25,1,0,Xizang,2.01945114256917,0.38725060444330106,-0.999599945763914,-0.482501700463786,1.44420590671772,515896.25,0.0,0.0
1648,481,83.89583333,33.89583333,515896.25,1,0,Xizang,2.52499431010809,0.0155690684988549,-1.3057025007314,-0.482501700463786,1.47611723528682,515896.25,0.0,0.0
1649,481,83.89583333,34.52083333,515896.25,1,0,Xizang,2.4794818167028,-0.398295949159105,-1.6314295426226801,-0.482501700463786,1.58123245767268,515896.25,0.0,0.0
1650,481,83.89583333,35.14583333,515896.25,1,0,Xizang,2.1051530035176205,-0.3948159975155421,-1.3057025007314,-0.482501700463786,1.55103339709997,515896.25,0.0,0.0
1657,481,84.52083333,32.64583333,515896.25,1,0,Xizang,1.83019263227168,0.0763146483111759,-1.2285258282203,-0.482501700463786,1.3287172678669,515896.25,0.0,0.0
1658,481,84.52083333,33.27083333,515896.25,1,0,Xizang,2.15650947743705,-0.267188244317312,-1.3057025007314,-0.482501700463786,1.35716575011787,515896.25,0.0,0.0
1659,481,84.52083333,33.89583333,515896.25,1,0,Xizang,2.46542088133535,0.12863379087822902,-1.1745711242343602,-0.482501700463786,1.38668552837818,515896.25,0.0,0.0
1660,481,84.52083333,34.52083333,515896.25,1,0,Xizang,2.9405223472888196,-0.467362464780173,-1.5202664806596802,-0.482501700463786,1.4506952866525502,515896.25,0.0,0.0
1661,481,84.52083333,35.14583333,515896.25,1,0,Xizang,2.25737479118562,-0.28241768841486603,-1.5071126441107698,-0.482501700463786,1.4338379792483702,515896.25,0.0,0.0
1664,481,85.14583333,30.14583333,515896.25,1,0,Xizang,1.8804066323501298,-1.8097583917648101,-0.85869587623886,-0.482501700463786,1.34183418942718,515896.25,0.0,0.0
1666,481,85.14583333,31.39583333,515896.25,1,0,Xizang,1.6523041621808001,-0.11021016771985902,-0.8449092853158431,-0.482501700463786,1.26587194351073,515896.25,0.0,0.0
1668,481,85.14583333,32.64583333,515896.25,1,0,Xizang,1.89915373359826,-0.483665426681177,-1.19872590592802,-0.482501700463786,1.28087571286294,515896.25,0.0,0.0
1669,481,85.14583333,33.27083333,515896.25,1,0,Xizang,2.40848459533544,-1.32065965340036,-1.3057025007314,-0.482501700463786,1.28152875115583,515896.25,0.0,0.0
1670,481,85.14583333,33.89583333,515896.25,1,0,Xizang,2.4936416911427797,-0.6755326641007521,-1.48955385259689,-0.482501700463786,1.30774713414686,515896.25,0.0,0.0
1671,481,85.14583333,34.52083333,515896.25,1,0,Xizang,3.4447519988715,-1.5004630739929599,-1.3057025007314,-0.482501700463786,1.3336855637157201,515896.25,0.0,0.0
1672,481,85.14583333,35.14583333,515896.25,1,0,Xizang,2.5643866720397903,-0.37384870440864004,-1.39827781597899,-0.482501700463786,1.3291033734453201,515896.25,0.0,0.0
1680,481,85.77083333,32.64583333,515896.25,1,0,Xizang,1.91784625630592,-0.23017715424618,-1.2062341634292,-0.482501700463786,1.1994373897258999,515896.25,0.0,0.0
1681,481,85.77083333,33.27083333,515896.25,1,0,Xizang,2.43327066299559,-0.563866052018133,-1.3870404076835803,-0.482501700463786,1.2099845756541299,515896.25,0.0,0.0
1682,481,85.77083333,33.89583333,515896.25,1,0,Xizang,2.47060042835033,-0.185558158467686,-1.3893650868833998,-0.482501700463786,1.2373568477188701,515896.25,0.0,0.0
1683,481,85.77083333,34.52083333,515896.25,1,0,Xizang,3.16635182501141,-0.669874203553749,-1.3057025007314,-0.482501700463786,1.2395865368409098,515896.25,0.0,0.0
1684,481,85.77083333,35.14583333,515896.25,1,0,Xizang,3.0459971706297497,-0.96908645154748,-1.3057025007314,-0.482501700463786,1.25149717914095,515896.25,0.0,0.0
1692,481,86.39583333,32.64583333,515896.25,1,0,Xizang,1.8516027314363301,0.0698500913493059,-1.3057025007314,-0.482501700463786,1.11889102761864,515896.25,0.0,0.0
1693,481,86.39583333,33.27083333,515896.25,1,0,Xizang,2.24717160242882,-0.871972710719742,-1.3057025007314,-0.482501700463786,1.12678300750029,515896.25,0.0,0.0
1694,481,86.39583333,33.89583333,515896.25,1,0,Xizang,2.41089742694699,-0.379741639011226,-1.3057025007314,-0.482501700463786,1.15019246469654,515896.25,0.0,0.0
1695,481,86.39583333,34.52083333,515896.25,1,0,Xizang,3.04789067202493,-0.8911794314875721,-1.3057025007314,-0.482501700463786,1.13076840957883,515896.25,0.0,0.0
1696,481,86.39583333,35.14583333,515896.25,1,0,Xizang,2.8087683897003,-0.349409496856859,-1.3057025007314,-0.482501700463786,1.15260014778268,515896.25,0.0,0.0
1705,481,87.02083333,33.27083333,515896.25,1,0,Xizang,1.93272461289597,-0.257120124510554,-1.19952344209386,-0.482501700463786,1.04537097022147,515896.25,0.0,0.0
1706,481,87.02083333,33.89583333,515896.25,1,0,Xizang,2.13240637065787,-0.159548149089376,-1.50425779458983,-0.482501700463786,1.04304957341251,515896.25,0.0,0.0
