"longitude","latitude","date","cases","Org.ID"
119.1325,34.534,2020-02-13,3,80
119.1325,34.534,2020-02-03,3,80
119.1325,34.534,2020-02-05,2,80
119.1325,34.534,2020-01-26,2,80
119.1325,34.534,2020-02-04,3,80
119.1325,34.534,2020-02-07,3,80
119.1325,34.534,2020-01-29,3,80
119.1325,34.534,2020-02-14,1,80
119.1325,34.534,2020-02-02,1,80
119.1325,34.534,2020-02-06,2,80
119.1325,34.534,2020-01-31,4,80
119.1325,34.534,2020-01-23,1,80
119.1325,34.534,2020-02-08,5,80
119.1358,35.58324,2020-02-02,1,138
119.1358,35.58324,2020-01-24,1,138
119.1358,35.58324,2020-01-26,1,138
119.1358,35.58324,2020-01-25,2,138
119.1358,35.58324,2020-01-29,2,138
119.1358,35.58324,2020-01-27,1,138
119.1358,35.58324,2020-02-03,2,138
119.1364,36.68344,2020-02-04,2,536
119.1789,26.05196,2020-01-26,4,30
119.1789,26.05196,2020-01-22,1,30
119.1789,26.05196,2020-01-24,3,30
119.1789,26.05196,2020-01-27,1,30
119.1789,26.05196,2020-01-28,1,30
119.1789,26.05196,2020-01-25,8,30
119.1789,26.05196,2020-01-31,7,30
119.1789,26.05196,2020-01-23,1,30
119.1789,26.05196,2020-02-06,1,30
119.1835,40.09067,2020-02-04,1,409
119.1835,40.09067,2020-02-06,1,409
119.1835,40.09067,2020-02-02,1,409
119.1835,40.09067,2020-01-31,1,409
119.1945,25.23526,2020-01-30,1,372
119.1945,25.23526,2020-02-04,1,372
119.2411,42.96581,2020-02-13,2,607
119.2797,26.09591,2020-02-07,1,581
119.3006,26.22387,2020-02-01,3,397
119.3006,26.22387,2020-02-03,2,397
119.3006,26.22387,2020-01-31,1,397
119.3016,27.09157,2020-02-04,2,438
119.3016,27.09157,2020-02-05,2,438
119.3016,27.09157,2020-02-02,2,438
119.324,26.01712,2020-02-08,3,478
119.324,26.01712,2020-02-03,2,478
119.3656,25.63143,2020-01-31,1,328
119.3656,25.63143,2020-01-30,2,328
119.3656,25.63143,2020-01-28,1,328
119.3656,25.63143,2020-02-03,1,328
119.3656,25.63143,2020-02-02,3,328
119.3656,25.63143,2020-02-01,2,328
119.3701,35.46201,2020-01-27,1,304
119.4537,32.01638,2020-02-08,1,219
119.4537,32.01638,2020-02-01,1,219
119.4537,32.01638,2020-02-07,2,219
119.4537,32.01638,2020-02-04,1,219
119.4537,32.01638,2020-02-03,2,219
119.4537,32.01638,2020-02-06,1,219
119.4537,32.01638,2020-01-26,2,219
119.4537,32.01638,2020-02-05,2,219
119.4564,32.9902,2020-01-30,5,381
119.4715,29.90166,2020-02-03,26,157
119.4715,29.90166,2020-02-04,9,157
119.4715,29.90166,2020-02-13,3,157
119.4715,29.90166,2020-02-16,2,157
119.4715,29.90166,2020-02-19,1,157
119.4715,29.90166,2020-02-08,3,157
119.4715,29.90166,2020-02-07,6,157
119.4715,29.90166,2020-02-05,10,157
119.4715,29.90166,2020-01-30,16,157
119.4715,29.90166,2020-02-01,12,157
119.4715,29.90166,2020-02-02,8,157
119.4715,29.90166,2020-01-27,5,157
119.4715,29.90166,2020-01-26,5,157
119.4715,29.90166,2020-02-06,5,157
119.4715,29.90166,2020-01-29,37,157
119.4715,29.90166,2020-02-14,1,157
119.4715,29.90166,2020-01-25,16,157
119.4729,32.73976,2020-01-27,4,77
119.4729,32.73976,2020-02-08,1,77
119.4729,32.73976,2020-01-31,5,77
119.4729,32.73976,2020-01-29,3,77
119.4729,32.73976,2020-02-02,1,77
119.4729,32.73976,2020-01-23,1,77
119.4729,32.73976,2020-02-06,2,77
119.4729,32.73976,2020-02-14,1,77
119.4729,32.73976,2020-02-03,1,77
119.4729,32.73976,2020-02-16,1,77
119.4729,32.73976,2020-02-15,1,77
119.4745,26.97674,2020-01-27,5,60
119.4745,26.97674,2020-01-29,1,60
119.4745,26.97674,2020-01-23,1,60
119.5133,28.20076,2020-01-30,1,196
119.5133,28.20076,2020-02-01,6,196
119.5133,28.20076,2020-02-07,1,196
119.5133,28.20076,2020-01-27,2,196
119.5133,28.20076,2020-02-02,2,196
119.5133,28.20076,2020-01-26,3,196
119.5133,28.20076,2020-01-29,1,196
119.55,26.30194,2020-01-28,2,330
119.55,26.30194,2020-01-31,4,330
119.5504,25.91169,2020-02-05,1,329
119.5504,25.91169,2020-01-28,2,329
119.5504,25.91169,2020-02-04,2,329
119.5504,25.91169,2020-01-31,1,329
119.5504,25.91169,2020-02-07,1,329
119.6369,31.62592,2020-02-15,3,166
119.6369,31.62592,2020-02-04,5,166
119.6369,31.62592,2020-01-25,5,166
119.6369,31.62592,2020-02-06,2,166
119.6369,31.62592,2020-02-17,1,166
119.6369,31.62592,2020-02-18,1,166
119.6369,31.62592,2020-02-16,3,166
119.6369,31.62592,2020-01-27,3,166
119.6369,31.62592,2020-02-05,3,166
119.6369,31.62592,2020-02-13,5,166
119.6369,31.62592,2020-02-01,1,166
119.6369,31.62592,2020-02-03,4,166
119.6369,31.62592,2020-01-29,2,166
119.6369,31.62592,2020-02-07,2,166
119.6369,31.62592,2020-01-31,1,166
119.8686,30.74578,2020-01-29,2,214
119.8686,30.74578,2020-01-27,2,214
119.8686,30.74578,2020-02-07,1,214
119.8686,30.74578,2020-02-02,3,214
119.8686,30.74578,2020-01-26,1,214
119.8686,30.74578,2020-01-30,1,214
119.9524,29.11746,2020-02-06,1,200
119.9524,29.11746,2020-01-30,7,200
119.9524,29.11746,2020-01-29,13,200
119.9524,29.11746,2020-02-07,4,200
119.9524,29.11746,2020-02-05,3,200
119.9524,29.11746,2020-01-27,4,200
119.9524,29.11746,2020-02-03,8,200
119.9524,29.11746,2020-02-04,4,200
119.9524,29.11746,2020-01-26,2,200
119.9524,29.11746,2020-02-02,2,200
119.9524,29.11746,2020-02-08,1,200
119.9801,26.86626,2020-02-02,1,376
119.9801,26.86626,2020-01-30,1,376
120.0166,41.51421,2020-01-23,1,89
120.0166,41.51421,2020-01-27,1,89
120.0166,41.51421,2020-02-01,1,89
120.0166,41.51421,2020-02-03,6,89
120.0166,41.51421,2020-01-29,2,89
120.0166,41.51421,2020-02-05,6,89
120.0166,41.51421,2020-01-31,1,89
120.0575,32.57248,2020-02-03,2,221
120.0575,32.57248,2020-01-31,5,221
120.0575,32.57248,2020-01-29,5,221
120.0575,32.57248,2020-02-04,3,221
120.0575,32.57248,2020-02-02,4,221
120.0575,32.57248,2020-02-06,1,221
120.0575,32.57248,2020-02-05,2,221
120.0575,32.57248,2020-01-27,3,221
120.0575,32.57248,2020-02-07,1,221
120.0575,32.57248,2020-01-26,1,221
120.0767,31.52812,2020-02-08,4,217
120.0767,31.52812,2020-02-03,2,217
120.0767,31.52812,2020-01-26,1,217
120.0767,31.52812,2020-02-01,6,217
120.0767,31.52812,2020-01-27,4,217
120.0767,31.52812,2020-02-04,1,217
120.0767,31.52812,2020-02-16,2,217
120.0767,31.52812,2020-02-14,1,217
120.0767,31.52812,2020-01-31,1,217
120.0767,31.52812,2020-02-15,1,217
120.0767,31.52812,2020-02-06,3,217
120.0767,31.52812,2020-02-02,4,217
120.0767,31.52812,2020-02-07,3,217
120.0767,31.52812,2020-02-13,2,217
120.0767,31.52812,2020-02-05,2,217
120.0767,31.52812,2020-01-29,4,217
120.1436,36.45484,2020-02-05,1,84
120.1436,36.45484,2020-02-04,6,84
120.1436,36.45484,2020-01-29,2,84
120.1436,36.45484,2020-02-02,1,84
120.1436,36.45484,2020-02-03,4,84
120.1436,36.45484,2020-01-23,3,84
120.1436,36.45484,2020-01-27,4,84
120.1436,36.45484,2020-01-24,1,84
120.1436,36.45484,2020-01-25,4,84
120.1436,36.45484,2020-01-26,3,84
120.1736,33.52337,2020-01-31,5,226
120.1736,33.52337,2020-02-05,1,226
120.1736,33.52337,2020-01-29,5,226
120.1736,33.52337,2020-02-13,1,226
120.1736,33.52337,2020-02-14,1,226
120.1736,33.52337,2020-01-26,1,226
120.1736,33.52337,2020-02-01,2,226
120.1736,33.52337,2020-02-07,1,226
120.1972,40.62562,2020-02-03,5,318
120.1972,40.62562,2020-01-27,1,318
120.1972,40.62562,2020-01-28,1,318
120.1972,40.62562,2020-01-29,2,318
120.1972,40.62562,2020-02-01,1,318
120.1972,40.62562,2020-02-05,7,318
120.3645,36.11189,2020-02-04,1,531
120.4195,36.18703,2020-02-04,1,532
120.4404,27.90538,2020-02-13,6,9
120.4404,27.90538,2020-02-17,1,9
120.4404,27.90538,2020-01-27,42,9
120.4404,27.90538,2020-02-07,17,9
120.4404,27.90538,2020-02-14,3,9
120.4404,27.90538,2020-01-26,12,9
120.4404,27.90538,2020-02-01,24,9
120.4404,27.90538,2020-02-03,98,9
120.4404,27.90538,2020-02-06,25,9
120.4404,27.90538,2020-02-16,1,9
120.4404,27.90538,2020-02-02,26,9
120.4404,27.90538,2020-02-08,10,9
120.4404,27.90538,2020-02-04,24,9
120.4404,27.90538,2020-01-21,2,9
120.4404,27.90538,2020-02-15,3,9
120.4404,27.90538,2020-02-05,32,9
120.4404,27.90538,2020-01-29,112,9
120.4404,27.90538,2020-01-30,55,9
120.636,29.7353,2020-02-13,1,62
120.636,29.7353,2020-01-30,4,62
120.636,29.7353,2020-01-27,2,62
120.636,29.7353,2020-02-02,3,62
120.636,29.7353,2020-01-23,1,62
120.636,29.7353,2020-01-29,12,62
120.636,29.7353,2020-02-08,2,62
120.636,29.7353,2020-01-26,3,62
120.636,29.7353,2020-02-07,2,62
120.636,29.7353,2020-02-01,3,62
120.636,29.7353,2020-02-06,1,62
120.636,29.7353,2020-02-05,3,62
120.6418,31.37802,2020-02-02,6,39
120.6418,31.37802,2020-01-27,5,39
120.6418,31.37802,2020-02-05,5,39
120.6418,31.37802,2020-02-17,1,39
120.6418,31.37802,2020-01-26,5,39
120.6418,31.37802,2020-02-08,3,39
120.6418,31.37802,2020-02-01,4,39
120.6418,31.37802,2020-01-22,1,39
120.6418,31.37802,2020-01-29,12,39
120.6418,31.37802,2020-02-14,1,39
120.6418,31.37802,2020-01-31,2,39
120.6418,31.37802,2020-02-06,9,39
120.6418,31.37802,2020-02-04,3,39
120.6418,31.37802,2020-02-07,3,39
120.6418,31.37802,2020-02-03,8,39
120.7506,29.58788,2020-01-29,3,353
120.7506,29.58788,2020-01-30,2,353
120.7547,30.63995,2020-02-01,1,68
120.7547,30.63995,2020-01-23,3,68
120.7547,30.63995,2020-02-06,5,68
120.7547,30.63995,2020-02-07,2,68
120.7547,30.63995,2020-02-03,8,68
120.7547,30.63995,2020-01-29,5,68
120.7547,30.63995,2020-01-26,5,68
120.7547,30.63995,2020-01-27,3,68
120.7547,30.63995,2020-02-08,1,68
120.7547,30.63995,2020-02-19,1,68
120.7547,30.63995,2020-02-18,1,68
120.7547,30.63995,2020-02-04,4,68
120.7547,30.63995,2020-02-14,1,68
120.7547,30.63995,2020-02-05,3,68
120.8051,37.24217,2020-01-27,8,144
120.8051,37.24217,2020-02-02,2,144
120.8051,37.24217,2020-02-03,4,144
120.8051,37.24217,2020-01-24,2,144
120.8051,37.24217,2020-01-29,2,144
120.8051,37.24217,2020-02-05,1,144
121.0053,32.1975,2020-01-27,4,220
121.0053,32.1975,2020-01-26,1,220
121.0053,32.1975,2020-02-05,2,220
121.0053,32.1975,2020-01-31,2,220
121.0053,32.1975,2020-02-04,3,220
121.0053,32.1975,2020-02-06,2,220
121.0053,32.1975,2020-02-03,3,220
121.0053,32.1975,2020-02-02,2,220
121.0053,32.1975,2020-02-14,1,220
121.0053,32.1975,2020-01-29,3,220
121.0053,32.1975,2020-02-08,1,220
121.0053,32.1975,2020-02-07,2,220
121.0053,32.1975,2020-02-13,1,220
121.0053,32.1975,2020-02-01,5,220
121.0784,31.12558,2020-02-05,1,546
121.1116,28.775,2020-02-08,5,61
121.1116,28.775,2020-02-14,1,61
121.1116,28.775,2020-01-23,12,61
121.1116,28.775,2020-01-30,17,61
121.1116,28.775,2020-02-03,12,61
121.1116,28.775,2020-02-05,2,61
121.1116,28.775,2020-01-29,42,61
121.1116,28.775,2020-01-25,3,61
121.1116,28.775,2020-02-01,5,61
121.1116,28.775,2020-02-04,7,61
121.1116,28.775,2020-02-06,5,61
121.1116,28.775,2020-01-27,1,61
121.1116,28.775,2020-02-15,1,61
121.1116,28.775,2020-02-07,4,61
121.1116,28.775,2020-02-02,9,61
121.2152,31.01539,2020-02-05,1,543
121.2152,31.01539,2020-02-08,1,543
121.2179,49.71785,2020-01-26,1,258
121.2179,49.71785,2020-02-18,1,258
121.2179,49.71785,2020-02-05,3,258
121.2389,31.35979,2020-02-05,1,551
121.2389,31.35979,2020-02-09,1,551
121.2389,31.35979,2020-02-06,1,551
121.3684,46.24366,2020-02-03,1,507
121.3757,31.20946,2020-02-06,1,548
121.3757,31.20946,2020-02-05,1,548
121.414,31.08938,2020-02-08,2,544
121.414,31.08938,2020-02-05,1,544
121.4345,31.16504,2020-02-06,1,547
121.4345,31.16504,2020-02-05,2,547
121.447,31.2701,2020-02-05,2,549
121.4555,31.2045,2020-01-31,39,4
121.4555,31.2045,2020-02-01,34,4
121.4555,31.2045,2020-01-26,7,4
121.4555,31.2045,2020-01-20,6,4
121.4555,31.2045,2020-02-07,8,4
121.4555,31.2045,2020-02-15,2,4
121.4555,31.2045,2020-02-08,8,4
121.4555,31.2045,2020-02-06,3,4
121.4555,31.2045,2020-02-03,10,4
121.4555,31.2045,2020-02-04,11,4
121.4555,31.2045,2020-02-16,3,4
121.4555,31.2045,2020-01-29,30,4
121.4555,31.2045,2020-01-25,13,4
121.4555,31.2045,2020-02-05,4,4
121.4555,31.2045,2020-01-27,26,4
121.4555,31.2045,2020-02-17,1,4
121.4792,29.71147,2020-01-26,8,205
121.4792,29.71147,2020-02-06,10,205
121.4792,29.71147,2020-01-29,24,205
121.4792,29.71147,2020-02-04,18,205
121.4792,29.71147,2020-02-20,1,205
121.4792,29.71147,2020-02-01,11,205
121.4792,29.71147,2020-02-02,9,205
121.4792,29.71147,2020-02-14,1,205
121.4792,29.71147,2020-02-03,54,205
121.4792,29.71147,2020-01-27,4,205
121.4792,29.71147,2020-02-07,5,205
121.4792,29.71147,2020-01-30,5,205
121.4792,29.71147,2020-02-15,1,205
121.4792,29.71147,2020-02-05,6,205
121.4792,29.71147,2020-02-16,1,205
121.4792,29.71147,2020-02-08,5,205
121.4809,31.27901,2020-02-05,2,550
121.4995,49.32259,2020-02-03,1,508
121.4995,49.32259,2020-02-04,1,508
121.5244,31.30158,2020-02-06,1,574
121.5247,31.38761,2020-02-05,3,552
121.5517,30.91111,2020-02-06,1,542
121.5517,30.91111,2020-02-05,1,542
121.5555,43.84315,2020-02-08,1,344
121.5555,43.84315,2020-02-04,1,344
121.5555,43.84315,2020-02-05,1,344
121.5555,43.84315,2020-02-03,1,344
121.5555,43.84315,2020-01-28,1,344
121.6189,41.47081,2020-01-31,1,252
121.6189,41.47081,2020-02-05,7,252
121.6189,41.47081,2020-01-27,2,252
121.6189,41.47081,2020-02-07,1,252
121.6189,41.47081,2020-02-03,7,252
121.6189,41.47081,2020-02-01,2,252
121.6189,41.47081,2020-01-26,2,252
121.7257,31.10622,2020-02-05,2,545
121.7257,31.10622,2020-02-06,3,545
121.9557,42.2807,2020-02-01,2,425
121.9557,42.2807,2020-02-03,5,425
121.9557,42.2807,2020-02-05,7,425
121.9557,42.2807,2020-02-04,2,425
121.9821,37.12174,2020-01-22,1,46
121.9821,37.12174,2020-01-27,6,46
121.9821,37.12174,2020-02-02,1,46
121.9821,37.12174,2020-01-25,1,46
121.9821,37.12174,2020-01-24,1,46
121.9821,37.12174,2020-01-29,2,46
121.9994,41.08577,2020-02-05,8,338
121.9994,41.08577,2020-02-06,3,338
121.9994,41.08577,2020-01-31,1,338
121.9994,41.08577,2020-01-28,2,338
121.9994,41.08577,2020-02-03,8,338
121.9994,41.08577,2020-01-30,1,338
121.9994,41.08577,2020-02-01,4,338
122.0687,46.1087,2020-01-27,1,325
122.0687,46.1087,2020-02-05,1,325
122.0687,46.1087,2020-02-04,1,325
122.0687,46.1087,2020-02-03,1,325
122.1156,37.43303,2020-02-04,2,311
122.1156,37.43303,2020-01-27,1,311
122.1883,30.09654,2020-01-26,1,210
122.1883,30.09654,2020-01-29,2,210
122.1883,30.09654,2020-01-30,1,210
122.1883,30.09654,2020-01-27,2,210
122.2224,39.59944,2020-02-05,14,49
122.2224,39.59944,2020-01-22,1,49
122.2224,39.59944,2020-02-03,12,49
122.2224,39.59944,2020-02-01,3,49
122.2224,39.59944,2020-01-25,4,49
122.2224,39.59944,2020-01-31,2,49
122.2224,39.59944,2020-02-07,2,49
122.2224,39.59944,2020-02-04,1,49
122.4655,40.39262,2020-01-28,1,336
122.4655,40.39262,2020-02-03,1,336
122.4655,40.39262,2020-02-05,1,336
123.0077,40.7196,2020-02-03,1,424
123.0077,40.7196,2020-02-05,1,424
123.0077,40.7196,2020-02-01,1,424
123.1391,42.10012,2020-02-01,4,52
123.1391,42.10012,2020-01-25,6,52
123.1391,42.10012,2020-01-29,1,52
123.1391,42.10012,2020-01-22,1,52
123.1391,42.10012,2020-01-31,1,52
123.1391,42.10012,2020-02-05,23,52
123.1391,42.10012,2020-01-23,1,52
123.1391,42.10012,2020-02-03,15,52
123.2453,41.18291,2020-02-03,2,339
123.2453,41.18291,2020-02-07,1,339
123.2453,41.18291,2020-01-28,1,339
123.2453,41.18291,2020-02-05,2,339
123.2453,41.18291,2020-02-01,1,339
123.4396,45.94814,2020-02-07,1,588
123.6956,43.75948,2020-02-13,1,501
123.6956,43.75948,2020-02-03,1,501
124.1707,42.64676,2020-02-05,3,321
124.1707,42.64676,2020-02-03,3,321
124.1707,42.64676,2020-01-31,1,321
124.1707,42.64676,2020-01-27,2,321
124.3406,43.18539,2020-02-02,3,471
124.3406,43.18539,2020-02-05,1,471
124.3406,43.18539,2020-02-12,1,471
124.4043,40.54612,2020-01-25,2,180
124.4043,40.54612,2020-01-26,3,180
124.4043,40.54612,2020-02-05,7,180
124.4043,40.54612,2020-02-01,1,180
124.4043,40.54612,2020-02-03,6,180
124.4603,49.09651,2020-02-04,1,538
124.4702,43.57227,2020-02-04,1,341
124.4702,43.57227,2020-01-28,1,341
124.4702,43.57227,2020-02-06,1,341
124.4702,43.57227,2020-02-03,5,341
124.4702,43.57227,2020-02-08,2,341
124.4795,44.80382,2020-01-27,1,94
124.4795,44.80382,2020-01-23,1,94
124.5514,47.70894,2020-01-27,2,257
124.5514,47.70894,2020-01-26,1,257
124.5514,47.70894,2020-02-13,3,257
124.5703,41.22937,2020-02-05,3,340
124.5703,41.22937,2020-01-30,1,340
124.5703,41.22937,2020-02-03,3,340
124.5703,41.22937,2020-01-28,2,340
124.6729,43.78353,2020-02-03,4,343
124.6729,43.78353,2020-02-07,2,343
124.6729,43.78353,2020-02-04,1,343
124.6729,43.78353,2020-01-28,1,343
124.699,46.35607,2020-01-24,1,145
124.699,46.35607,2020-02-13,3,145
124.699,46.35607,2020-01-26,2,145
124.699,46.35607,2020-01-27,2,145
125.013106,43.8880385,2020-02-01,1,428
125.1516,43.86477,2020-02-02,1,474
125.1521,42.85802,2020-02-05,2,570
125.1521,42.85802,2020-02-07,1,570
125.1762,42.94445,2020-02-14,1,614
125.25924,43.8296097,2020-02-15,1,615
125.2753,43.63143,2020-02-02,3,472
125.2753,43.63143,2020-02-09,1,472
125.3049,42.81178,2020-02-03,6,497
125.345846,43.8402475,2020-02-09,1,598
125.345846,43.8402475,2020-02-10,1,598
125.412405,43.8479468,2020-02-14,1,608
125.412405,43.8479468,2020-02-13,1,608
125.425436,43.8302368,2020-02-01,3,427
125.427811,43.8813038,2020-02-11,1,601
125.4418,42.67554,2020-02-01,2,426
125.7108,42.53434,2020-02-08,1,594
125.769,44.38803,2020-02-11,1,92
125.769,44.38803,2020-01-31,3,92
125.769,44.38803,2020-02-09,1,92
125.769,44.38803,2020-01-23,1,92
125.769,44.38803,2020-02-08,5,92
125.769,44.38803,2020-02-03,2,92
125.769,44.38803,2020-02-06,3,92
125.769,44.38803,2020-02-04,10,92
125.9505,41.96159,2020-02-08,1,366
125.9505,41.96159,2020-02-06,1,366
125.9505,41.96159,2020-01-29,1,366
125.9723,44.20161,2020-02-05,1,571
125.9869,41.24388,2020-02-23,2,619
126.168,43.70033,2020-01-30,2,389
126.3363,44.06026,2020-02-03,1,502
126.6487,46.90084,2020-01-27,6,255
126.6487,46.90084,2020-01-26,1,255
126.6818,43.66168,2020-02-02,1,473
126.8481,43.58859,2020-01-25,1,90
126.8481,43.58859,2020-01-23,1,90
126.8481,43.58859,2020-02-03,1,90
126.8481,43.58859,2020-01-27,1,90
126.98,49.28186,2020-02-13,3,609
127.6804,48.03987,2020-02-19,6,411
127.6804,48.03987,2020-02-16,12,411
127.6804,48.03987,2020-02-05,37,411
127.6804,48.03987,2020-02-04,35,411
127.6804,48.03987,2020-01-31,22,411
127.6804,48.03987,2020-02-02,23,411
127.6804,48.03987,2020-02-07,19,411
127.6804,48.03987,2020-02-15,20,411
127.6804,48.03987,2020-02-01,21,411
127.6804,48.03987,2020-02-08,26,411
127.9588,45.64657,2020-02-13,5,95
127.9588,45.64657,2020-01-27,2,95
127.9588,45.64657,2020-01-29,1,95
127.9588,45.64657,2020-01-25,5,95
127.9588,45.64657,2020-01-23,1,95
127.9588,45.64657,2020-01-26,2,95
129.1295,43.14674,2020-02-06,1,499
129.1295,43.14674,2020-02-03,1,499
129.4579,43.051,2020-02-03,1,498
129.4579,43.051,2020-02-05,1,498
129.8858,44.6065,2020-01-23,1,93
130.9703,45.91117,2020-01-27,2,324
132.2524,47.2681,2020-01-26,1,256
132.2524,47.2681,2020-01-29,4,256
132.2899,45.63347,2020-01-29,1,367
132.5464,46.68281,2020-02-13,9,345
132.5464,46.68281,2020-01-28,1,345
82.0969,43.46793,2020-01-26,1,254
82.0969,43.46793,2020-02-03,1,254
82.0969,43.46793,2020-01-27,1,254
82.0969,43.46793,2020-01-29,2,254
82.0969,43.46793,2020-02-04,2,254
82.0969,43.46793,2020-02-02,1,254
82.0969,43.46793,2020-02-08,1,254
84.78366,45.65789,2020-02-01,3,429
85.01233,44.53911,2020-01-27,1,323
85.28061,41.37629,2020-02-01,1,410
85.28061,41.37629,2020-01-31,3,410
85.28061,41.37629,2020-02-07,1,410
86.03285,44.30077,2020-01-27,1,322
87.45765,39.56335,2020-02-07,1,565
87.45765,39.56335,2020-02-05,1,565
87.45765,39.56335,2020-02-08,1,565
87.59035,44.34183,2020-02-03,1,504
87.78531,43.73043,2020-02-13,2,91
87.78531,43.73043,2020-02-06,3,91
87.78531,43.73043,2020-02-05,3,91
87.78531,43.73043,2020-02-02,2,91
87.78531,43.73043,2020-02-07,1,91
87.78531,43.73043,2020-02-08,1,91
87.78531,43.73043,2020-01-25,1,91
87.78531,43.73043,2020-01-29,1,91
87.78531,43.73043,2020-01-27,2,91
87.78531,43.73043,2020-01-30,1,91
87.78531,43.73043,2020-01-23,2,91
87.78531,43.73043,2020-02-03,2,91
88.04576,31.76117,2020-02-01,1,418
88.6086,44.35416,2020-02-03,1,505
88.6086,44.35416,2020-02-04,1,505
89.83591,42.39688,2020-01-27,1,320
91.10946,30.03105,2020-01-29,1,354
98.08459,24.56039,2020-01-26,2,189
98.08459,24.56039,2020-01-30,1,189
98.49303,25.2764,2020-02-06,1,572
98.96988,24.97854,2020-02-06,1,190
98.96988,24.97854,2020-01-30,2,190
98.96988,24.97854,2020-01-26,2,190
98.96988,24.97854,2020-01-27,2,190
99.88059,38.92575,2020-01-26,1,246
99.88059,38.92575,2020-01-28,1,246
