longitude,latitude,date,cases,Org.ID,raster_value
107.8793,30.07034,2020-01-27,3,291,329.7533264160156
107.8793,30.07034,2020-02-02,1,291,329.7533264160156
107.8793,30.07034,2020-02-08,18,291,329.7533264160156
107.9107,30.338520000000003,2020-01-27,4,127,292.4159240722656
107.9107,30.338520000000003,2020-02-02,3,127,292.4159240722656
107.9107,30.338520000000003,2020-01-30,1,127,292.4159240722656
107.9107,30.338520000000003,2020-01-24,1,127,292.4159240722656
107.9107,30.338520000000003,2020-02-15,1,127,292.4159240722656
107.9107,30.338520000000003,2020-01-29,2,127,292.4159240722656
107.9107,30.338520000000003,2020-01-25,4,127,292.4159240722656
107.9382,26.6305,2020-01-30,1,374,102.08958435058594
107.9967,21.88401,2020-02-03,2,98,393.9627685546875
107.9967,21.88401,2020-01-24,2,98,393.9627685546875
107.9967,21.88401,2020-02-15,1,98,393.9627685546875
107.9967,21.88401,2020-02-07,1,98,393.9627685546875
107.9967,21.88401,2020-01-26,1,98,393.9627685546875
107.9967,21.88401,2020-01-30,2,98,393.9627685546875
107.9967,21.88401,2020-02-04,2,98,393.9627685546875
107.9967,21.88401,2020-02-19,1,98,393.9627685546875
107.9967,21.88401,2020-01-28,2,98,393.9627685546875
107.9967,21.88401,2020-01-31,1,98,393.9627685546875
107.9967,21.88401,2020-02-02,1,98,393.9627685546875
107.9967,21.88401,2020-02-05,2,98,393.9627685546875
107.9967,21.88401,2020-02-09,1,98,393.9627685546875
108.0477,34.2851,2020-02-04,1,521,5.584396839141846
108.0604,41.03795,2020-02-03,2,388,206.84622192382812
108.0604,41.03795,2020-01-30,1,388,206.84622192382812
108.0604,41.03795,2020-02-04,2,388,206.84622192382812
108.1031,35.565909999999995,2020-02-05,1,462,214.4817657470703
108.1031,35.565909999999995,2020-02-02,1,462,214.4817657470703
108.1799,34.31159,2020-02-02,1,451,25.469425201416016
108.2932,30.094279999999998,2020-01-25,3,158,776.764892578125
108.2932,30.094279999999998,2020-01-31,2,158,776.764892578125
108.2932,30.094279999999998,2020-01-27,3,158,776.764892578125
108.2932,30.094279999999998,2020-01-29,1,158,776.764892578125
108.3787,31.27337,2020-01-30,3,132,243.91627502441406
108.3787,31.27337,2020-01-24,2,132,243.91627502441406
108.3787,31.27337,2020-01-27,5,132,243.91627502441406
108.3787,31.27337,2020-02-11,2,132,243.91627502441406
108.3787,31.27337,2020-01-29,4,132,243.91627502441406
108.3787,31.27337,2020-01-25,2,132,243.91627502441406
108.3787,31.27337,2020-02-02,1,132,243.91627502441406
108.3897,34.78867,2020-01-29,1,81,282.7093505859375
108.3897,34.78867,2020-01-23,1,81,282.7093505859375
108.3897,34.78867,2020-02-08,1,81,282.7093505859375
108.3897,34.78867,2020-02-05,4,81,282.7093505859375
108.3897,34.78867,2020-01-27,2,81,282.7093505859375
108.3897,34.78867,2020-02-04,2,81,282.7093505859375
108.3897,34.78867,2020-01-25,1,81,282.7093505859375
108.4023,30.706120000000002,2020-02-11,1,14,51.852481842041016
108.4023,30.706120000000002,2020-02-12,2,14,51.852481842041016
108.4023,30.706120000000002,2020-02-03,1,14,51.852481842041016
108.4023,30.706120000000002,2020-02-15,1,14,51.852481842041016
108.4023,30.706120000000002,2020-02-14,2,14,51.852481842041016
108.4023,30.706120000000002,2020-01-27,2,14,51.852481842041016
108.4023,30.706120000000002,2020-01-29,9,14,51.852481842041016
108.4023,30.706120000000002,2020-01-21,2,14,51.852481842041016
108.4023,30.706120000000002,2020-01-31,5,14,51.852481842041016
108.4023,30.706120000000002,2020-02-05,3,14,51.852481842041016
108.4023,30.706120000000002,2020-02-01,6,14,51.852481842041016
108.4023,30.706120000000002,2020-02-16,3,14,51.852481842041016
108.4023,30.706120000000002,2020-01-24,1,14,51.852481842041016
108.4023,30.706120000000002,2020-01-25,10,14,51.852481842041016
108.4023,30.706120000000002,2020-01-30,4,14,51.852481842041016
108.4023,30.706120000000002,2020-02-19,3,14,51.852481842041016
108.4023,30.706120000000002,2020-02-02,10,14,51.852481842041016
108.4337,32.44509,2020-02-14,1,613,172.3376922607422
108.4629,23.05898,2020-01-28,2,149,189.32310485839844
108.4629,23.05898,2020-01-26,4,149,189.32310485839844
108.4629,23.05898,2020-02-10,4,149,189.32310485839844
108.4629,23.05898,2020-02-14,2,149,189.32310485839844
108.4629,23.05898,2020-01-30,1,149,189.32310485839844
108.4629,23.05898,2020-02-13,3,149,189.32310485839844
108.4629,23.05898,2020-02-17,3,149,189.32310485839844
108.4629,23.05898,2020-02-15,1,149,189.32310485839844
108.4629,23.05898,2020-02-05,2,149,189.32310485839844
108.4629,23.05898,2020-02-07,1,149,189.32310485839844
108.4629,23.05898,2020-02-21,1,149,189.32310485839844
108.4629,23.05898,2020-02-04,1,149,189.32310485839844
108.4629,23.05898,2020-01-29,8,149,189.32310485839844
108.4629,23.05898,2020-02-03,5,149,189.32310485839844
108.4629,23.05898,2020-01-25,1,149,189.32310485839844
108.4629,23.05898,2020-02-02,6,149,189.32310485839844
108.4629,23.05898,2020-02-16,1,149,189.32310485839844
108.4629,23.05898,2020-02-11,3,149,189.32310485839844
108.4629,23.05898,2020-02-06,1,149,189.32310485839844
108.4629,23.05898,2020-02-08,3,149,189.32310485839844
108.4629,23.05898,2020-02-09,2,149,189.32310485839844
108.5408,27.973740000000003,2020-01-31,1,34,166.74732971191406
108.5408,27.973740000000003,2020-01-22,1,34,166.74732971191406
108.5408,27.973740000000003,2020-02-08,1,34,166.74732971191406
108.5408,27.973740000000003,2020-01-25,1,34,166.74732971191406
108.5576,26.50835,2020-02-04,1,398,136.82968139648438
108.5576,26.50835,2020-01-31,1,398,136.82968139648438
108.5816,34.001,2020-02-04,1,519,73.70587158203125
108.6337,39.42306,2020-01-26,2,247,422.50653076171875
108.6337,39.42306,2020-01-31,1,247,422.50653076171875
108.6337,39.42306,2020-02-05,11,247,422.50653076171875
108.7029,29.436890000000002,2020-01-30,1,287,380.6865539550781
108.7029,29.436890000000002,2020-01-27,1,287,380.6865539550781
108.7309,31.88474,2020-02-03,1,218,278.51812744140625
108.7309,31.88474,2020-01-26,1,218,278.51812744140625
108.7685,27.72673,2020-02-02,1,440,344.3566589355469
108.7872,34.10727,2020-01-27,5,79,94.96617889404297
108.7872,34.10727,2020-01-23,2,79,94.96617889404297
108.7872,34.10727,2020-01-26,1,79,94.96617889404297
108.7872,34.10727,2020-01-29,3,79,94.96617889404297
108.7872,34.10727,2020-02-08,8,79,94.96617889404297
108.7872,34.10727,2020-02-09,8,79,94.96617889404297
108.7872,34.10727,2020-01-25,4,79,94.96617889404297
108.7872,34.10727,2020-02-03,8,79,94.96617889404297
108.7872,34.10727,2020-02-02,3,79,94.96617889404297
108.7872,34.10727,2020-02-01,1,79,94.96617889404297
108.7872,34.10727,2020-01-28,3,79,94.96617889404297
108.7872,34.10727,2020-02-07,6,79,94.96617889404297
108.7954,28.90145,2020-02-05,1,540,222.40159606933594
108.8407,18.99376,2020-02-04,1,259,341.7091979980469
108.8407,18.99376,2020-01-27,1,259,341.7091979980469
108.85,34.316190999999996,2020-02-05,1,558,43.647804260253906
108.8523,31.03847,2020-01-31,2,131,121.97266387939453
108.8523,31.03847,2020-01-24,1,131,121.97266387939453
108.8523,31.03847,2020-02-01,1,131,121.97266387939453
108.8523,31.03847,2020-01-26,3,131,121.97266387939453
108.8523,31.03847,2020-01-29,2,131,121.97266387939453
108.8523,31.03847,2020-02-16,1,131,121.97266387939453
108.8523,31.03847,2020-02-13,1,131,121.97266387939453
108.8523,31.03847,2020-02-05,1,131,121.97266387939453
108.8523,31.03847,2020-01-27,6,131,121.97266387939453
108.8523,31.03847,2020-01-30,3,131,121.97266387939453
108.860978,19.361245,2020-02-02,1,431,295.5781555175781
108.8832,35.26458,2020-02-01,14,406,93.08995056152344
108.8832,35.26458,2020-01-31,31,406,93.08995056152344
108.8847,32.81089,2020-02-02,2,445,339.2704162597656
108.8962,34.27251,2020-02-06,2,173,49.58231735229492
108.8962,34.27251,2020-02-05,1,173,49.58231735229492
108.8962,34.27251,2020-01-25,1,173,49.58231735229492
108.9099,34.34604,2020-02-06,1,523,44.84156799316406
108.9099,34.34604,2020-02-04,1,523,44.84156799316406
108.9099,34.34604,2020-02-05,2,523,44.84156799316406
108.9258,32.761829999999996,2020-01-24,1,136,174.36431884765625
108.9258,32.761829999999996,2020-01-27,4,136,174.36431884765625
108.9258,32.761829999999996,2020-01-28,1,136,174.36431884765625
108.9258,32.761829999999996,2020-02-05,2,136,174.36431884765625
108.9258,32.761829999999996,2020-01-29,2,136,174.36431884765625
108.9258,32.761829999999996,2020-02-03,1,136,174.36431884765625
108.9258,32.761829999999996,2020-01-25,2,136,174.36431884765625
108.9274,34.03647,2020-01-25,1,172,249.1637420654297
108.9416,34.20667,2020-02-05,1,520,50.98234939575195
108.9416,34.20667,2020-02-04,1,520,50.98234939575195
108.9538,34.24815,2020-02-06,1,448,46.06481170654297
108.9538,34.24815,2020-02-02,1,448,46.06481170654297
108.9863,34.27348,2020-02-05,3,449,37.665260314941406
108.9863,34.27348,2020-02-02,1,449,37.665260314941406
108.9977,19.21995,2020-02-02,1,430,158.6759796142578
108.9977,19.21995,2020-02-11,1,430,158.6759796142578
108.9977,19.21995,2020-02-06,1,430,158.6759796142578
108.9977,19.21995,2020-02-09,1,430,158.6759796142578
109.0143,28.495240000000003,2020-01-24,1,117,216.74842834472656
109.0235,22.1822,2020-02-03,1,347,161.03883361816406
109.0235,22.1822,2020-02-01,1,347,161.03883361816406
109.0235,22.1822,2020-02-07,1,347,161.03883361816406
109.0235,22.1822,2020-01-29,1,347,161.03883361816406
109.0235,22.1822,2020-02-04,1,347,161.03883361816406
109.0235,22.1822,2020-02-05,3,347,161.03883361816406
109.0307,35.19603,2020-01-26,5,234,195.13853454589844
109.0307,35.19603,2020-02-07,1,234,195.13853454589844
109.0307,35.19603,2020-02-03,1,234,195.13853454589844
109.0491,18.65009,2020-01-31,1,390,94.43632507324219
109.0491,18.65009,2020-02-08,1,390,94.43632507324219
109.0626,34.50897,2020-02-02,1,455,62.303306579589844
109.0673,35.039840000000005,2020-02-02,1,457,20.41684913635254
109.0889,34.3024,2020-02-04,2,450,18.62952423095703
109.0889,34.3024,2020-02-05,1,450,18.62952423095703
109.0889,34.3024,2020-02-02,1,450,18.62952423095703
109.209979,19.6964266,2020-02-02,1,432,133.3966522216797
109.2523,26.92336,2020-02-08,1,591,118.442138671875
109.2596,27.526759999999996,2020-02-02,2,439,72.39484405517578
109.2917,34.661120000000004,2020-02-05,1,559,60.27092361450195
109.3161,36.44222,2020-02-08,1,140,402.8271484375
109.3161,36.44222,2020-01-29,1,140,402.8271484375
109.3161,36.44222,2020-01-24,1,140,402.8271484375
109.32799999999999,21.676660000000002,2020-01-26,2,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-01-29,2,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-02-11,3,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-02-04,2,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-02-14,3,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-02-13,1,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-01-30,2,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-01-28,2,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-01-25,1,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-02-09,2,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-01-31,6,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-02-17,1,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-01-27,2,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-01-22,3,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-02-08,1,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-02-05,2,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-02-02,3,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-01-24,3,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-02-03,1,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-02-10,1,25,188.29458618164062
109.32799999999999,21.676660000000002,2020-02-07,1,25,188.29458618164062
109.3445,30.955209999999997,2020-02-11,2,130,390.0378112792969
109.3445,30.955209999999997,2020-02-02,1,130,390.0378112792969
109.3445,30.955209999999997,2020-02-19,2,130,390.0378112792969
109.3445,30.955209999999997,2020-01-26,2,130,390.0378112792969
109.3445,30.955209999999997,2020-02-05,2,130,390.0378112792969
109.3445,30.955209999999997,2020-02-12,1,130,390.0378112792969
109.3445,30.955209999999997,2020-02-01,3,130,390.0378112792969
109.3445,30.955209999999997,2020-01-24,1,130,390.0378112792969
109.3445,30.955209999999997,2020-02-13,1,130,390.0378112792969
109.3445,30.955209999999997,2020-01-30,1,130,390.0378112792969
109.3486,31.5058,2020-01-27,2,133,1190.472900390625
109.3486,31.5058,2020-01-24,1,133,1190.472900390625
109.3486,31.5058,2020-01-31,2,133,1190.472900390625
109.3486,31.5058,2020-02-11,1,133,1190.472900390625
109.3486,31.5058,2020-01-30,4,133,1190.472900390625
109.3486,31.5058,2020-02-01,1,133,1190.472900390625
109.3486,31.5058,2020-01-26,2,133,1190.472900390625
109.37100000000001,24.95009,2020-01-31,1,29,192.24000549316406
109.37100000000001,24.95009,2020-01-22,1,29,192.24000549316406
109.37100000000001,24.95009,2020-02-02,2,29,192.24000549316406
109.37100000000001,24.95009,2020-02-14,2,29,192.24000549316406
109.37100000000001,24.95009,2020-02-03,1,29,192.24000549316406
109.37100000000001,24.95009,2020-01-29,4,29,192.24000549316406
109.37100000000001,24.95009,2020-01-26,2,29,192.24000549316406
109.37100000000001,24.95009,2020-01-25,1,29,192.24000549316406
109.37100000000001,24.95009,2020-01-30,1,29,192.24000549316406
109.37100000000001,24.95009,2020-02-09,2,29,192.24000549316406
109.37100000000001,24.95009,2020-01-24,2,29,192.24000549316406
109.37100000000001,24.95009,2020-02-04,2,29,192.24000549316406
109.37100000000001,24.95009,2020-02-05,3,29,192.24000549316406
109.4028,19.571170000000002,2020-01-27,5,262,121.99616241455078
109.4028,19.571170000000002,2020-01-31,1,262,121.99616241455078
109.4156,23.857110000000002,2020-02-08,4,539,38.1002082824707
109.4156,23.857110000000002,2020-02-09,4,539,38.1002082824707
109.4156,23.857110000000002,2020-02-05,1,539,38.1002082824707
109.4156,23.857110000000002,2020-02-07,1,539,38.1002082824707
109.4156,23.857110000000002,2020-02-06,1,539,38.1002082824707
109.4197,18.39084,2020-01-26,2,147,175.14500427246094
109.4197,18.39084,2020-02-04,4,147,175.14500427246094
109.4197,18.39084,2020-02-11,1,147,175.14500427246094
109.4197,18.39084,2020-02-10,4,147,175.14500427246094
109.4197,18.39084,2020-02-03,2,147,175.14500427246094
109.4197,18.39084,2020-01-27,3,147,175.14500427246094
109.4197,18.39084,2020-02-09,1,147,175.14500427246094
109.4197,18.39084,2020-02-06,2,147,175.14500427246094
109.4197,18.39084,2020-01-31,1,147,175.14500427246094
109.4197,18.39084,2020-01-25,7,147,175.14500427246094
109.4197,18.39084,2020-02-08,3,147,175.14500427246094
109.4197,18.39084,2020-02-01,2,147,175.14500427246094
109.476623535,30.272174835,2020-01-26,6,161,132.8056182861328
109.476623535,30.272174835,2020-02-03,6,161,132.8056182861328
109.476623535,30.272174835,2020-01-25,11,161,132.8056182861328
109.476623535,30.272174835,2020-02-05,15,161,132.8056182861328
109.476623535,30.272174835,2020-02-11,8,161,132.8056182861328
109.476623535,30.272174835,2020-02-17,2,161,132.8056182861328
109.476623535,30.272174835,2020-02-22,1,161,132.8056182861328
109.476623535,30.272174835,2020-02-29,1,161,132.8056182861328
109.476623535,30.272174835,2020-01-30,15,161,132.8056182861328
109.476623535,30.272174835,2020-01-29,13,161,132.8056182861328
109.476623535,30.272174835,2020-02-13,26,161,132.8056182861328
109.476623535,30.272174835,2020-02-12,8,161,132.8056182861328
109.476623535,30.272174835,2020-02-08,3,161,132.8056182861328
109.476623535,30.272174835,2020-02-16,3,161,132.8056182861328
109.476623535,30.272174835,2020-02-01,12,161,132.8056182861328
109.476623535,30.272174835,2020-02-07,13,161,132.8056182861328
109.476623535,30.272174835,2020-02-14,8,161,132.8056182861328
109.476623535,30.272174835,2020-02-09,11,161,132.8056182861328
109.476623535,30.272174835,2020-02-04,12,161,132.8056182861328
109.476623535,30.272174835,2020-02-18,1,161,132.8056182861328
109.476623535,30.272174835,2020-02-15,7,161,132.8056182861328
109.476623535,30.272174835,2020-01-27,8,161,132.8056182861328
109.476623535,30.272174835,2020-02-06,6,161,132.8056182861328
109.476623535,30.272174835,2020-02-02,18,161,132.8056182861328
109.476623535,30.272174835,2020-02-10,16,161,132.8056182861328
109.476623535,30.272174835,2020-02-21,1,161,132.8056182861328
109.476623535,30.272174835,2020-01-31,9,161,132.8056182861328
109.476623535,30.272174835,2020-01-28,13,161,132.8056182861328
109.5704,38.04761,2020-02-08,1,593,109.24468994140625
109.6483,18.59464,2020-02-08,1,509,200.28680419921875
109.6483,18.59464,2020-02-04,2,509,200.28680419921875
109.7128,19.80185,2020-02-04,1,24,162.34310913085938
109.7128,19.80185,2020-01-22,1,24,162.34310913085938
109.7128,19.80185,2020-01-31,2,24,162.34310913085938
109.7128,19.80185,2020-02-01,1,24,162.34310913085938
109.7128,19.80185,2020-02-09,1,24,162.34310913085938
109.7267,28.6973,2020-01-26,3,198,125.8232192993164
109.7267,28.6973,2020-01-29,1,198,125.8232192993164
109.7267,28.6973,2020-02-04,1,198,125.8232192993164
109.7267,28.6973,2020-01-31,1,198,125.8232192993164
109.7267,28.6973,2020-02-06,1,198,125.8232192993164
109.7429,39.82875,2020-02-03,1,489,133.02577209472656
109.7429,39.82875,2020-02-04,1,489,133.02577209472656
109.7462,19.1987,2020-02-01,6,412,187.64627075195312
109.8294,40.63648,2020-02-03,3,490,12.622062683105469
109.8294,40.63648,2020-02-04,3,490,12.622062683105469
109.8512,19.03311,2020-01-27,1,260,175.91744995117188
109.8538,40.21311,2020-02-04,7,387,292.12567138671875
109.8538,40.21311,2020-02-01,1,387,292.12567138671875
109.8538,40.21311,2020-02-03,7,387,292.12567138671875
109.8538,40.21311,2020-01-30,1,387,292.12567138671875
109.8585,34.955529999999996,2020-02-05,3,333,125.19081115722656
109.8585,34.955529999999996,2020-02-03,1,333,125.19081115722656
109.8585,34.955529999999996,2020-01-28,2,333,125.19081115722656
109.8585,34.955529999999996,2020-02-09,4,333,125.19081115722656
109.8962,31.11774,2020-01-30,1,15,156.58041381835938
109.8962,31.11774,2020-01-27,2,15,156.58041381835938
109.8962,31.11774,2020-01-21,2,15,156.58041381835938
109.8962,31.11774,2020-02-02,1,15,156.58041381835938
109.8962,31.11774,2020-01-25,1,15,156.58041381835938
109.9016,33.6493,2020-01-26,1,227,181.35842895507812
109.9016,33.6493,2020-01-28,1,227,181.35842895507812
109.9016,33.6493,2020-02-05,1,227,181.35842895507812
109.9016,33.6493,2020-02-04,1,227,181.35842895507812
109.9016,33.6493,2020-02-07,1,227,181.35842895507812
109.9065,32.72665,2020-02-06,2,575,727.3157348632812
109.9475,18.56796,2020-01-31,1,148,228.27252197265625
109.9475,18.56796,2020-01-30,1,148,228.27252197265625
109.9475,18.56796,2020-01-25,1,148,228.27252197265625
109.9751,27.641059999999996,2020-01-22,3,33,123.00894927978516
109.9864,19.691679999999998,2020-02-04,1,182,21.245676040649414
109.9864,19.691679999999998,2020-02-11,1,182,21.245676040649414
109.9864,19.691679999999998,2020-02-14,1,182,21.245676040649414
109.9864,19.691679999999998,2020-01-27,1,182,21.245676040649414
109.9864,19.691679999999998,2020-02-06,2,182,21.245676040649414
109.9864,19.691679999999998,2020-02-03,1,182,21.245676040649414
